2013-12-14 10:52:23,850 | INFO | (OperationProcessor.java:294) | Sent: Sv5d001x00000y00000z01370t000e0h1E
2013-12-14 10:52:36,686 | INFO | (OperationProcessor.java:195) | Received: Sl111111x10y10z13710t0e0E
2013-12-14 10:52:36,688 | INFO | (OperationProcessor.java:512) | [X:Y:Z][EX:RE:SE:AC][10:10:0:10][10:10:0:10][13710:13710:1370:13710][T:0:0]
2013-12-14 10:52:36,689 | INFO | (OperationProcessor.java:211) | Calibrate: false; Actual: false; Error: false; Lock: false; Comparison: true; Calibrating: false
2013-12-14 10:52:36,690 | INFO | (OperationProcessor.java:229) | Reached [10, 10, 13710].
2013-12-14 10:52:36,696 | INFO | (OperationProcessor.java:294) | Sent: Sv6d110x03940y01570z00000t000e0h0E
2013-12-14 10:52:48,335 | INFO | (OperationProcessor.java:195) | Received: Sl111111x15710y15710z13710t0e0E
2013-12-14 10:52:48,337 | INFO | (OperationProcessor.java:512) | [X:Y:Z][EX:RE:SE:AC][39410:15710:3940:15710][15710:15710:1570:15710][13710:13710:0:13710][T:0:0]
2013-12-14 10:52:48,338 | INFO | (OperationProcessor.java:211) | Calibrate: false; Actual: false; Error: false; Lock: false; Comparison: false; Calibrating: false
2013-12-14 10:53:05,840 | INFO | (OperationProcessor.java:195) | Received: Sl111111x39410y15710z13710t0e0E
2013-12-14 10:53:05,843 | INFO | (OperationProcessor.java:512) | [X:Y:Z][EX:RE:SE:AC][39410:39410:3940:39410][15710:15710:1570:15710][13710:13710:0:13710][T:0:0]
2013-12-14 10:53:05,844 | INFO | (OperationProcessor.java:211) | Calibrate: false; Actual: false; Error: false; Lock: false; Comparison: true; Calibrating: false
2013-12-14 10:53:05,845 | INFO | (OperationProcessor.java:229) | Reached [39410, 15710, 13710].
2013-12-14 10:53:05,850 | INFO | (OperationProcessor.java:294) | Sent: Sv5d001x00000y00000z01100t480e0h1E
2013-12-14 10:53:16,181 | INFO | (OperationProcessor.java:195) | Received: Sl111111x39410y15710z24710t0e0E
2013-12-14 10:53:16,185 | INFO | (OperationProcessor.java:512) | [X:Y:Z][EX:RE:SE:AC][39410:39410:0:39410][15710:15710:0:15710][24710:24710:1100:24710][T:480:0]
2013-12-14 10:53:16,185 | INFO | (OperationProcessor.java:211) | Calibrate: false; Actual: false; Error: false; Lock: false; Comparison: false; Calibrating: false
2013-12-14 11:04:29,576 | TRACE | (MainGUI.java:754) | [C]: btnStop
2013-12-14 11:04:29,576 | INFO | (OperationProcessor.java:301) | Robot stopped by the user!
2013-12-14 11:04:29,669 | INFO | (OperationProcessor.java:195) | Received: Sl111111x39410y15710z24710t0e1E
2013-12-14 11:04:29,669 | INFO | (OperationProcessor.java:512) | [X:Y:Z][EX:RE:SE:AC][39410:39410:0:39410][15710:15710:0:15710][24710:24710:0:24710][T:0:0]
2013-12-14 11:04:29,669 | INFO | (OperationProcessor.java:211) | Calibrate: false; Actual: false; Error: true; Lock: false; Comparison: true; Calibrating: false
2013-12-14 11:04:29,669 | INFO | (OperationProcessor.java:220) | Received a message with an error from //./COM3
